Deg,GS,S1,T1

0, 0.0, 3.3014, 1.9735, 0.0, 76.13325526, 45.51068615
10, 0.007770922766212607, 3.3033, 1.974, 0.1792044728193523, 76.17707097, 45.5222166
20, 0.007770922766212607, 3.3033, 1.974, 0.1792044728193523, 76.17707097, 45.5222166
30, 0.06932193947432097, 3.3265, 1.9816, 1.5986263140233685, 76.71208385, 45.69747944
40, 0.11696823011152446, 3.3505, 1.9887, 2.6973926577788543, 77.26554544999999, 45.861211829999995
50, 0.17074481378222117, 3.3888, 2.0053, 3.9375290761504242, 78.14877792, 46.24402277
60, 0.23229433386586607, 3.4049, 2.0076, 5.356916403847351, 78.52005841, 46.29706284
70, 0.29629843107250053, 3.4102, 2.0074, 6.832908489119828, 78.64228118, 46.29245066
80, 0.34876905802593683, 3.4096, 2.0047, 8.042928370230326, 78.62844464, 46.23018623
90, 0.37230310943050426, 3.4084, 2.0014, 8.585644776265916, 78.60077156, 46.154085259999995
100, 0.3576854446764628, 3.4091, 2.0012, 8.248548271139441, 78.61691419, 46.14947308
110, 0.311560380145238, 3.4068, 2.0003, 7.1848627704913195, 78.56387412000001, 46.12871827000001
120, 0.2529062890789646, 3.3896, 1.9924, 5.832246641821095, 78.16722664000001, 45.94653716
130, 0.19277265977143543, 3.3501, 1.9805, 4.445511029723095, 77.25632109, 45.67211245
140, 0.1359481543986476, 3.3099, 1.9667, 3.1350867937717726, 76.32927291, 45.35387203
150, 0.0856310376439069, 3.2855, 1.9522, 1.9747287960023725, 75.76658695, 45.01948898
160, 0.04726979370389017, 3.2794, 1.945, 1.090083985626041, 75.62591546, 44.8534505
170, 0.02333671432643314, 3.2684, 1.9366, 0.5381656354104419, 75.37224556000001, 44.659738940000004
180, 0.01575725097427494, 3.2632, 1.9317, 0.36337638899265695, 75.25232888, 44.54674053

